LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1707824271.724780,655900.000,36974,1,T1,1,100,30.272
1707824271.857732,656029.000,37005,1,T1,1,100,30.224
1707824271.989652,656157.000,37023,1,T1,1,100,30.203
1707824272.125696,656289.000,37039,1,T1,1,100,30.265
1707824272.257616,656417.000,37056,1,T1,1,100,30.186
1707824272.390568,656546.000,37090,1,T1,1,100,30.187
1707824272.522488,656674.000,37106,1,T1,1,100,30.294
1707824272.652348,656800.000,37124,1,T1,1,100,30.269
1707824272.785299,656929.000,37142,1,T1,1,100,30.294
1707824272.918250,657058.000,37174,1,T1,1,100,30.304
1707824273.051202,657187.000,37191,1,T1,1,100,30.274
1707824273.184153,657316.000,37207,1,T1,1,100,30.331
1707824273.315043,657443.000,37241,1,T1,1,100,30.391
1707824273.447995,657572.000,37258,1,T1,1,100,30.276
1707824273.580946,657701.000,37274,1,T1,1,100,30.226
1707824273.712867,657829.000,37292,1,T1,1,100,30.204
1707824273.844787,657957.000,37323,1,T1,1,100,30.266
1707824273.978769,658087.000,37342,1,T1,1,100,30.186
1707824274.110690,658215.000,37359,1,T1,1,100,30.400
1707824274.243641,658344.000,37375,1,T1,1,100,30.279
1707824274.379685,658476.000,37407,1,T1,1,100,30.227
1707824274.512636,658605.000,37424,1,T1,1,100,30.205
1707824274.644557,658733.000,37441,1,T1,1,100,30.195
1707824274.777508,658862.000,37472,1,T1,1,100,30.191
1707824274.911490,658992.000,37491,1,T1,1,100,30.295
1707824275.046502,659123.000,37508,1,T1,1,100,30.305
1707824275.180484,659253.000,37525,1,T1,1,100,30.345
1707824275.311890,659380.500,37562,2,T1,1,100,30.326
1707824275.443295,659508.000,37562,2,T1,1,100,30.389
1707824275.576247,659637.000,37594,1,T1,1,100,30.275
1707824275.709198,659766.000,37612,1,T1,1,100,30.225
1707824275.842149,659895.000,37629,1,T1,1,100,30.133
1707824275.973039,660022.000,37645,1,T1,1,100,30.164
1707824276.108052,660153.000,37677,1,T1,1,100,30.248
1707824276.241003,660282.000,37695,2,T1,1,100,30.285
1707824276.373955,660411.000,37695,2,T1,1,100,30.371
1707824276.506906,660540.000,37728,1,T1,1,100,30.409
1707824276.641919,660671.000,37745,1,T1,1,100,30.248
1707824276.774870,660800.000,37762,1,T1,1,100,30.285
1707824276.907821,660929.000,37794,2,T1,1,100,30.336
1707824277.040773,661058.000,37794,2,T1,1,100,30.358
1707824277.171663,661185.000,37826,1,T1,1,100,30.226
1707824277.308737,661318.000,37843,1,T1,1,100,30.204
1707824277.441688,661447.000,37862,1,T1,1,100,30.266
1707824277.573609,661575.000,37894,1,T1,1,100,30.221
1707824277.706560,661704.000,37912,1,T1,1,100,30.202
1707824277.839511,661833.000,37929,1,T1,1,100,30.229
1707824277.970401,661960.000,37946,1,T1,1,100,30.347
1707824278.103353,662089.000,37963,1,T1,1,100,30.257
1707824278.236304,662218.000,37979,1,T1,1,100,30.288
1707824278.368225,662346.000,38013,1,T1,1,100,30.338
1707824278.502207,662476.000,38030,1,T1,1,100,30.252
1707824278.632066,662602.000,38047,1,T1,1,100,30.322
1707824278.765017,662731.000,38064,1,T1,1,100,30.388
1707824278.900030,662862.000,38096,1,T1,1,100,30.380
1707824279.034012,662992.000,38114,1,T1,1,100,30.342
1707824279.166963,663121.000,38131,1,T1,1,100,30.183
1707824279.296823,663247.000,38148,1,T1,1,100,30.150
1707824279.428744,663375.000,38165,1,T1,1,100,30.278
1707824279.564271,663506.500,38197,2,T1,1,100,30.297
1707824279.699799,663638.000,38197,2,T1,1,100,30.271
1707824279.831720,663766.000,38228,1,T1,1,100,30.330
1707824279.963641,663894.000,38247,1,T1,1,100,30.320
1707824280.097623,664024.000,38264,1,T1,1,100,30.316
1707824280.232635,664155.000,38296,1,T1,1,100,30.243
1707824280.365587,664284.000,38312,1,T1,1,100,30.212
1707824280.496477,664411.000,38329,1,T1,1,100,30.162
1707824280.629428,664540.000,38349,1,T1,1,100,30.248
1707824280.764441,664671.000,38366,1,T1,1,100,30.320
1707824280.899453,664802.000,38384,1,T1,1,100,30.351
1707824281.031374,664930.000,38402,1,T1,1,100,30.329
1707824281.163810,665058.500,38420,2,T1,1,100,30.284
1707824281.296246,665187.000,38420,2,T1,1,100,30.300
1707824281.430743,665317.500,38437,2,T1,1,100,30.272
1707824281.565241,665448.000,38437,2,T1,1,100,30.330
1707824281.697161,665576.000,38456,1,T1,1,100,30.427
1707824281.831143,665706.000,38473,1,T1,1,100,30.362
1707824281.963064,665834.000,38490,1,T1,1,100,30.334
1707824282.094985,665962.000,38521,1,T1,1,100,30.357
1707824282.227936,666091.000,38538,1,T1,1,100,30.261
1707824282.360887,666220.000,38555,1,T1,1,100,30.219
1707824282.492808,666348.000,38572,1,T1,1,100,30.308
1707824282.622668,666474.000,38608,1,T1,1,100,30.310
1707824282.755619,666603.000,38624,1,T1,1,100,30.347
1707824282.888570,666732.000,38641,1,T1,1,100,30.398
1707824283.021522,666861.000,38658,1,T1,1,100,30.314
1707824283.154473,666990.000,38689,1,T1,1,100,30.349
1707824283.285363,667117.000,38707,1,T1,1,100,30.222
1707824283.418314,667246.000,38723,1,T1,1,100,30.238
1707824283.551266,667375.000,38757,1,T1,1,100,30.351
1707824283.683186,667503.000,38774,1,T1,1,100,30.400
1707824283.815107,667631.000,38790,1,T1,1,100,30.279
1707824283.949089,667761.000,38808,1,T1,1,100,30.334
1707824284.081010,667889.000,38839,1,T1,1,100,30.286
1707824284.213961,668018.000,38855,1,T1,1,100,30.372
1707824284.350004,668150.000,38875,1,T1,1,100,30.267
1707824284.482956,668279.000,38891,1,T1,1,100,30.222
1707824284.614876,668407.000,38923,1,T1,1,100,30.309
1707824284.748858,668537.000,38940,1,T1,1,100,30.311
1707824284.882840,668667.000,38956,1,T1,1,100,30.205
1707824285.015792,668796.000,38988,1,T1,1,100,30.337
1707824285.148743,668925.000,39007,1,T1,1,100,30.323
1707824285.280664,669053.000,39024,1,T1,1,100,30.388
1707824285.416707,669185.000,39041,1,T1,1,100,30.452
1707824285.548628,669313.000,39073,1,T1,1,100,30.266
1707824285.681579,669442.000,39089,1,T1,1,100,30.257
1707824285.814530,669571.000,39106,1,T1,1,100,30.324
1707824285.945420,669698.000,39128,1,T1,1,100,30.247
1707824286.080433,669829.000,39145,1,T1,1,100,30.355
1707824286.214415,669959.000,39177,1,T1,1,100,30.473
1707824286.346336,670087.000,39193,1,T1,1,100,30.382
1707824286.479287,670216.000,39210,1,T1,1,100,30.378
1707824286.614300,670347.000,39242,1,T1,1,100,30.376
1707824286.747251,670476.000,39260,1,T1,1,100,30.376
1707824286.880202,670605.000,39277,1,T1,1,100,30.340
1707824287.013154,670734.000,39294,1,T1,1,100,30.395
1707824287.144044,670861.000,39325,1,T1,1,100,30.419
1707824287.281118,670994.000,39343,1,T1,1,100,30.430
1707824287.414069,671123.000,39359,1,T1,1,100,30.434
1707824287.545990,671251.000,39376,1,T1,1,100,30.401
1707824287.678941,671380.000,39414,1,T1,1,100,30.280
1707824287.810862,671508.000,39432,1,T1,1,100,30.263
1707824287.942782,671636.000,39450,1,T1,1,100,30.326
1707824288.075734,671765.000,39483,1,T1,1,100,30.354
1707824288.209716,671895.000,39501,1,T1,1,100,30.366
1707824288.344728,672026.000,39521,1,T1,1,100,30.407
1707824288.478710,672156.000,39539,1,T1,1,100,30.353
1707824288.608570,672282.000,39571,1,T1,1,100,30.401
1707824288.741521,672411.000,39588,1,T1,1,100,30.457
1707824288.876534,672542.000,39604,1,T1,1,100,30.411
1707824289.010516,672672.000,39636,1,T1,1,100,30.461
1707824289.143467,672801.000,39653,1,T1,1,100,30.448
1707824289.273327,672927.000,39672,1,T1,1,100,30.371
1707824289.405247,673055.000,39691,1,T1,1,100,30.302
1707824289.542321,673188.000,39723,1,T1,1,100,30.308
1707824289.676303,673318.000,39739,1,T1,1,100,30.382
1707824289.808224,673446.000,39756,1,T1,1,100,30.413
1707824289.940144,673574.000,39772,1,T1,1,100,30.462
1707824290.074126,673704.000,39804,1,T1,1,100,30.306
1707824290.209139,673835.000,39823,1,T1,1,100,30.274
1707824290.342090,673964.000,39840,1,T1,1,100,30.402
1707824290.472980,674091.000,39871,1,T1,1,100,30.422
1707824290.605932,674220.000,39889,1,T1,1,100,30.360
1707824290.740944,674351.000,39905,1,T1,1,100,30.404
1707824290.874926,674481.000,39922,1,T1,1,100,30.458
1707824291.007878,674610.000,39954,1,T1,1,100,30.376
1707824291.139798,674738.000,39976,2,T1,1,100,30.411
1707824291.271719,674866.000,39976,2,T1,1,100,30.426
1707824291.404670,674995.000,40009,1,T1,1,100,30.291
1707824291.537622,675124.000,40025,1,T1,1,100,30.303
1707824291.669543,675252.000,40043,1,T1,1,100,30.379
1707824291.803524,675382.000,40074,1,T1,1,100,30.412
1707824291.935445,675510.000,40091,1,T1,1,100,30.391
1707824292.067366,675638.000,40110,1,T1,1,100,30.417
1707824292.200317,675767.000,40126,1,T1,1,100,30.358
1707824292.333269,675896.000,40158,1,T1,1,100,30.403
1707824292.465189,676024.000,40175,1,T1,1,100,30.494
1707824292.595049,676150.000,40192,1,T1,1,100,30.426
1707824292.728000,676279.000,40211,1,T1,1,100,30.433
1707824292.860951,676408.000,40245,1,T1,1,100,30.471
1707824292.993903,676537.000,40261,1,T1,1,100,30.487
1707824293.126854,676666.000,40278,1,T1,1,100,30.459
1707824293.257744,676793.000,40295,1,T1,1,100,30.447
1707824293.390696,676922.000,40312,1,T1,1,100,30.335
1707824293.523647,677051.000,40344,1,T1,1,100,30.393
1707824293.655568,677179.000,40360,1,T1,1,100,30.454
1707824293.787488,677307.000,40377,1,T1,1,100,30.303
1707824293.921470,677437.000,40411,1,T1,1,100,30.273
1707824294.054422,677566.000,40427,1,T1,1,100,30.331
1707824294.189434,677697.000,40444,1,T1,1,100,30.391
1707824294.321355,677825.000,40461,1,T1,1,100,30.382
1707824294.454306,677954.000,40492,1,T1,1,100,30.414
1707824294.586227,678082.000,40510,1,T1,1,100,30.463
1707824294.721240,678213.000,40526,1,T1,1,100,30.484
1707824294.855222,678343.000,40560,1,T1,1,100,30.387
1707824294.988173,678472.000,40577,1,T1,1,100,30.415
1707824295.121124,678601.000,40593,1,T1,1,100,30.393
1707824295.253045,678729.000,40611,1,T1,1,100,30.453
1707824295.389088,678861.000,40642,1,T1,1,100,30.515
1707824295.521009,678989.000,40658,1,T1,1,100,30.507
1707824295.653960,679118.000,40676,1,T1,1,100,30.432
1707824295.786912,679247.000,40694,1,T1,1,100,30.471
1707824295.917802,679374.000,40726,1,T1,1,100,30.452
1707824296.052814,679505.000,40743,1,T1,1,100,30.515
1707824296.186796,679635.000,40759,1,T1,1,100,30.471
1707824296.318717,679763.000,40777,1,T1,1,100,30.416
1707824296.451668,679892.000,40797,1,T1,1,100,30.428
1707824296.586681,680023.000,40814,1,T1,1,100,30.434
1707824296.719632,680152.000,40833,1,T1,1,100,30.542
1707824296.852584,680281.000,40865,1,T1,1,100,30.518
1707824296.985535,680410.000,40881,1,T1,1,100,30.508
1707824297.116425,680537.000,40898,1,T1,1,100,30.433
1707824297.250407,680667.000,40915,1,T1,1,100,30.329
1707824297.382328,680795.000,40946,1,T1,1,100,30.355
1707824297.515279,680924.000,40965,1,T1,1,100,30.473
1707824297.651322,681056.000,40984,1,T1,1,100,30.488
1707824297.784274,681185.000,41001,1,T1,1,100,30.530
1707824297.916710,681313.500,41033,2,T1,1,100,30.513
1707824298.049146,681442.000,41033,2,T1,1,100,30.506
1707824298.183128,681572.000,41049,1,T1,1,100,30.573
1707824298.318140,681703.000,41081,1,T1,1,100,30.603
1707824298.452122,681833.000,41100,1,T1,1,100,30.544
1707824298.581982,681959.000,41117,1,T1,1,100,30.626
1707824298.714933,682088.000,41134,1,T1,1,100,30.554
1707824298.849946,682219.000,41166,1,T1,1,100,30.559
1707824298.983927,682349.000,41182,1,T1,1,100,30.561
1707824299.116879,682478.000,41199,1,T1,1,100,30.526
1707824299.246738,682604.000,41233,1,T1,1,100,30.476
1707824299.378659,682732.000,41249,1,T1,1,100,30.419
1707824299.515733,682865.000,41266,1,T1,1,100,30.465
1707824299.649715,682995.000,41283,1,T1,1,100,30.449
1707824299.781636,683123.000,41314,1,T1,1,100,30.478
1707824299.913556,683251.000,41332,1,T1,1,100,30.455
