LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1707824365.445169,746835.000,51463,1,SF,1,100,0.8835
1707824365.713133,747095.000,51512,1,SF,1,100,0.8733
1707824366.109925,747480.000,51564,1,SF,1,100,0.8632
1707824366.443850,747804.000,51613,1,SF,1,100,0.8532
1707824366.707691,748060.000,51663,1,SF,1,100,0.8434
1707824367.039554,748382.000,51714,1,SF,1,100,0.8336
1707824367.369356,748702.000,51762,1,SF,1,100,0.8240
1707824367.767179,749088.000,51832,1,SF,1,100,0.8144
1707824368.099042,749410.000,51882,1,SF,1,100,0.8050
1707824368.363914,749667.000,51930,1,SF,1,100,0.7957
1707824368.694747,749988.000,51983,1,SF,1,100,0.7865
1707824369.025579,750309.000,52031,1,SF,1,100,0.7774
1707824369.356412,750630.000,52080,1,SF,1,100,0.7684
1707824369.753204,751015.000,52147,1,SF,1,100,0.7595
1707824370.087129,751339.000,52197,1,SF,1,100,0.7507
1707824370.420022,751662.000,52239,1,SF,1,100,0.7420
1707824370.753947,751986.000,52289,1,SF,1,100,0.7335
1707824371.019849,752244.000,52338,1,SF,1,100,0.7250
1707824371.353774,752568.000,52388,1,SF,1,100,0.7166
1707824371.685637,752890.000,52439,1,SF,1,100,0.7083
1707824372.086552,753279.000,52506,1,SF,1,100,0.7001
1707824372.417384,753600.000,52556,1,SF,1,100,0.6920
1707824372.684318,753859.000,52607,1,SF,1,100,0.6840
1707824373.017211,754182.000,52657,1,SF,1,100,0.6761
1707824373.343921,754499.000,52706,1,SF,1,100,0.6683
1707824373.746898,754890.000,52773,1,SF,1,100,0.6605
1707824374.077730,755211.000,52823,1,SF,1,100,0.6529
1707824374.346725,755472.000,52872,1,SF,1,100,0.6453
1707824374.677557,755793.000,52923,1,SF,1,100,0.6379
1707824375.013543,756119.000,52973,1,SF,1,100,0.6305
1707824375.410335,756504.000,53040,1,SF,1,100,0.6232
1707824375.678299,756764.000,53077,1,SF,1,100,0.6160
1707824376.008101,757084.000,53125,1,SF,1,100,0.6089
1707824376.344087,757410.000,53178,1,SF,1,100,0.6018
1707824376.740880,757795.000,53243,1,SF,1,100,0.5949
1707824377.072743,758117.000,53293,1,SF,1,100,0.5880
1707824377.335553,758372.000,53344,1,SF,1,100,0.5812
1707824377.668447,758695.000,53394,1,SF,1,100,0.5745
1707824377.998249,759015.000,53445,1,SF,1,100,0.5678
1707824378.330112,759337.000,53495,1,SF,1,100,0.5612
1707824378.727935,759723.000,53562,1,SF,1,100,0.5548
1707824379.058768,760044.000,53596,1,SF,1,100,0.5483
1707824379.387539,760363.000,53646,1,SF,1,100,0.5420
1707824379.722494,760688.000,53697,1,SF,1,100,0.5357
1707824379.986335,760944.000,53747,1,SF,1,100,0.5295
1707824380.388281,761334.000,53798,1,SF,1,100,0.5234
1707824380.722205,761658.000,53848,1,SF,1,100,0.5173
1707824381.053038,761979.000,53888,1,SF,1,100,0.5114
1707824381.389023,762305.000,53940,1,SF,1,100,0.5054
1707824381.653895,762562.000,53974,1,SF,1,100,0.4996
1707824382.054811,762951.000,54039,1,SF,1,100,0.4938
1707824382.319683,763208.000,54075,1,SF,1,100,0.4881
1707824382.716475,763593.000,54142,1,SF,1,100,0.4825
1707824383.050400,763917.000,54194,1,SF,1,100,0.4769
1707824383.381232,764238.000,54243,1,SF,1,100,0.4714
1707824383.650227,764499.000,54276,1,SF,1,100,0.4659
1707824384.181001,765014.000,54313,1,SF,1,100,0.4605
1707824384.381974,765209.000,54331,1,SF,1,100,0.4552
1707824384.646846,765466.000,54381,1,SF,1,100,0.4499
1707824384.982832,765792.000,54432,1,SF,1,100,0.4447
1707824385.311603,766111.000,54480,1,SF,1,100,0.4396
1707824385.645527,766435.000,54531,1,SF,1,100,0.4345
1707824386.043351,766821.000,54598,1,SF,1,100,0.4295
1707824386.309253,767079.000,54635,1,SF,1,100,0.4245
1707824386.639055,767399.000,54687,1,SF,1,100,0.4196
1707824386.970918,767721.000,54736,1,SF,1,100,0.4147
