LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1707824016.855795,408648.000,62898,1,T1,1,100,28.982
1707824016.987750,408776.000,62915,1,T1,1,100,28.957
1707824017.120737,408905.000,62934,1,T1,1,100,29.052
1707824017.255785,409036.000,62951,1,T1,1,100,28.952
1707824017.389802,409166.000,62983,1,T1,1,100,29.050
1707824017.522788,409295.000,62999,1,T1,1,100,29.022
1707824017.652682,409421.000,63016,1,T1,1,100,29.009
1707824017.785668,409550.000,63048,1,T1,1,100,28.969
1707824017.919686,409680.000,63064,1,T1,1,100,29.057
1707824018.051641,409808.000,63083,1,T1,1,100,29.096
1707824018.184628,409937.000,63102,1,T1,1,100,29.041
1707824018.318645,410067.000,63134,2,T1,1,100,29.018
1707824018.452662,410197.000,63134,2,T1,1,100,28.901
1707824018.585649,410326.000,63151,1,T1,1,100,28.886
1707824018.718635,410455.000,63183,1,T1,1,100,28.880
1707824018.849559,410582.000,63199,1,T1,1,100,28.877
1707824018.986669,410715.000,63218,1,T1,1,100,28.947
1707824019.119656,410844.000,63235,1,T1,1,100,29.048
1707824019.251611,410972.000,63252,1,T1,1,100,28.985
1707824019.384598,411101.000,63284,1,T1,1,100,28.994
1707824019.518615,411231.000,63300,1,T1,1,100,28.962
1707824019.653663,411362.000,63317,1,T1,1,100,28.913
1707824019.786650,411491.000,63334,1,T1,1,100,28.962
1707824019.919636,411620.000,63367,1,T1,1,100,29.055
1707824020.050560,411747.000,63385,1,T1,1,100,28.953
1707824020.186640,411879.000,63401,1,T1,1,100,29.050
1707824020.320657,412009.000,63418,1,T1,1,100,29.093
1707824020.452612,412137.000,63435,1,T1,1,100,29.040
1707824020.585599,412266.000,63466,1,T1,1,100,28.982
1707824020.716523,412393.000,63483,1,T1,1,100,29.063
1707824020.849510,412522.000,63502,1,T1,1,100,28.992
1707824020.981465,412650.000,63519,1,T1,1,100,28.996
1707824021.114452,412779.000,63536,1,T1,1,100,29.069
